DATE,TN,TG,TX,RR,sfcwind,rsds,ps,rlds,hurs,LON,LAT
1989-03-07,3.414154,8.733154,10.774078,18.762758,2.911837,35.460236,101031.37,324.13507,92.45464,-0.25,47.25
1989-03-08,0.62698364,6.027649,10.220795,0.12367234,2.6354241,126.35713,101693.695,277.33792,82.43267,-0.25,47.25
1989-03-09,3.268402,8.333649,13.285461,0.0,3.280888,160.72916,101454.25,279.90448,73.88676,-0.25,47.25
1989-03-10,3.7372131,9.979218,17.542755,0.0,2.436947,182.4922,101288.79,267.21664,68.657196,-0.25,47.25
1989-03-11,3.473755,9.900482,15.965332,0.0,1.8117048,159.76434,101576.35,290.58853,81.1842,-0.25,47.25
1989-03-12,6.326111,11.76355,18.76059,0.0,3.5969229,168.36691,100843.43,300.01376,82.263824,-0.25,47.25
1989-03-13,3.3991394,8.762512,12.061371,0.68112147,4.723482,161.2979,101334.47,294.41306,73.65295,-0.25,47.25
1989-03-14,0.24581909,7.165619,11.927002,0.20703472,4.2595043,132.15071,101283.63,293.84537,76.299034,-0.25,47.25
1989-03-15,9.655731,11.741943,13.153748,6.9976487,6.049615,28.462553,99743.22,361.82452,93.67196,-0.25,47.25
1989-03-16,8.435364,11.647675,14.048462,4.8934627,7.3695164,128.9877,98938.55,333.48883,86.960175,-0.25,47.25
1989-03-17,2.2786865,6.32666,8.586639,2.3281286,3.701317,162.7201,100117.46,294.4354,84.82478,-0.25,47.25
1989-03-18,1.0208435,5.219269,9.397034,0.0,1.5552775,122.03756,101277.34,283.7533,79.75518,-0.25,47.25
1989-03-19,-0.4633484,6.2535706,12.315521,0.0,1.8409874,194.58675,101024.23,260.64673,76.31331,-0.25,47.25
1989-03-20,2.4482422,7.3633423,11.356781,4.4744234,4.33871,128.59857,100264.305,301.41864,81.30105,-0.25,47.25
1989-03-21,4.082184,8.66626,11.658264,1.1471962,5.2467675,79.912735,100821.734,315.2413,87.94883,-0.25,47.25
1989-03-22,7.6020813,11.412689,13.733307,1.3922598,6.246725,144.47868,101293.53,342.50604,83.60619,-0.25,47.25
1989-03-23,3.2735596,7.1165466,10.530914,0.20678127,3.5848486,154.69237,101869.625,276.53543,74.32494,-0.25,47.25
1989-03-24,6.5332336,10.516663,13.487915,0.4615522,6.1090183,88.98367,101200.46,328.17148,82.145775,-0.25,47.25
1989-03-25,6.5660706,11.513489,14.642334,0.25297573,3.3440485,93.89379,101335.67,338.0099,84.54372,-0.25,47.25
1989-03-26,5.3513184,12.502563,18.939514,0.0,3.3892093,223.06093,100764.59,293.4633,76.036446,-0.25,47.25
1989-03-27,10.780487,15.954926,21.117798,0.0,4.551286,214.39613,100068.68,308.4416,62.607,-0.25,47.25
1989-03-28,11.050476,15.937866,20.992493,0.0,3.189082,218.83257,100452.31,309.64252,58.98188,-0.25,47.25
1989-03-29,9.380646,14.412415,20.362396,0.0,1.6369454,201.98384,101280.62,322.46204,82.55241,-0.25,47.25
1989-03-30,7.2071533,13.563446,20.630219,5.0158463,1.8526251,206.91203,101191.97,314.93982,84.86729,-0.25,47.25
1989-03-31,9.04126,14.587494,20.718506,3.4252672,1.8277609,209.72604,100624.87,319.04047,80.53893,-0.25,47.25
1989-04-01,10.087311,13.142273,17.181458,8.683855,2.928223,158.58417,100209.414,331.14667,87.72572,-0.25,47.25
1989-04-02,7.549988,10.209076,12.421448,0.3702952,2.854769,117.563385,100004.5,322.43192,76.02862,-0.25,47.25
1989-04-03,5.937317,7.468048,8.920837,3.1293192,5.28454,93.209915,99338.805,319.06174,78.53111,-0.25,47.25
1989-04-04,0.1482544,2.2332153,6.078369,17.490526,5.2609153,38.884987,98607.28,317.15787,94.88039,-0.25,47.25
1989-04-05,1.6747742,4.156433,6.703705,1.5188099,3.060834,89.37343,98954.734,314.6234,93.37324,-0.25,47.25
1989-04-06,4.834259,7.293701,9.69574,1.184725,4.178937,127.46614,99656.37,297.32776,83.19692,-0.25,47.25
1989-04-07,3.4197693,7.0307617,10.884705,4.470031,3.768977,168.24794,100157.92,284.7071,86.788635,-0.25,47.25
1989-04-08,1.2861938,7.411743,13.250275,0.0,2.2052035,180.77827,100427.64,292.55203,80.07897,-0.25,47.25
1989-04-09,4.3497314,9.606934,14.917572,2.8528,4.057959,135.23936,99683.62,310.65454,84.55442,-0.25,47.25
1989-04-10,7.660034,10.562256,13.642975,3.0185547,5.1271553,192.03085,99553.695,313.28314,85.4285,-0.25,47.25
1989-04-11,6.965271,10.159943,12.23822,9.704613,7.3394094,52.03457,99475.08,333.5929,92.42449,-0.25,47.25
1989-04-12,5.68631,9.538666,12.772766,5.5355744,4.971537,196.81848,98981.555,303.4338,84.64008,-0.25,47.25
1989-04-13,4.5297546,8.100067,11.387726,2.2087035,2.7502089,184.585,99275.33,289.5405,84.74122,-0.25,47.25
1989-04-14,3.149353,7.985443,12.360748,0.552269,3.7871346,214.12737,100489.85,275.25333,77.034996,-0.25,47.25
1989-04-15,2.271637,8.821259,13.981628,12.161287,3.9174185,179.43227,100283.43,305.8382,80.47139,-0.25,47.25
1989-04-16,8.100891,9.749664,12.130768,8.30794,4.1923404,138.17548,98935.83,329.52432,91.940445,-0.25,47.25
1989-04-17,7.844574,10.235352,13.820038,2.7085843,4.38126,195.00035,99854.58,314.4683,86.25007,-0.25,47.25
1989-04-18,7.592346,9.314453,11.211609,0.32129794,2.1916614,106.73117,100673.83,342.7042,81.33473,-0.25,47.25
1989-04-19,6.142761,9.926819,13.714539,0.0,2.1776822,177.58331,100692.75,324.19583,70.94208,-0.25,47.25
1989-04-20,4.2453613,9.249451,13.502655,0.15146379,2.6457694,182.23361,100704.0,308.53787,75.053246,-0.25,47.25
1989-04-21,3.8277893,7.112091,10.846924,1.8070837,3.5460396,232.6267,100979.79,277.7683,78.941154,-0.25,47.25
1989-04-22,2.8096008,7.2295837,11.209534,0.0,2.814066,161.84068,101002.56,292.03635,77.44907,-0.25,47.25
1989-04-23,2.06781,9.476776,15.359589,0.0,2.7059808,245.82991,100566.74,285.49902,73.136246,-0.25,47.25
1989-04-24,7.2108765,12.039001,16.696747,2.8222277,2.960498,203.7729,99824.7,323.68488,79.51623,-0.25,47.25
1989-04-25,4.864685,6.705597,10.037872,12.617902,4.800589,37.191902,99597.72,334.2151,94.12966,-0.25,47.25
1989-04-26,3.6629639,6.919739,10.313202,0.96142155,5.04295,266.4796,100268.42,273.87357,72.4049,-0.25,47.25
1989-04-27,3.957428,7.4328003,10.722168,9.081211,4.803639,215.80806,100118.72,291.67053,84.18937,-0.25,47.25
1989-04-28,3.5982056,8.21936,13.415131,0.33868018,3.7430532,178.6027,101055.08,293.36432,76.48745,-0.25,47.25
1989-04-29,3.428711,8.071472,11.566345,1.1692041,1.5504675,154.291,101277.46,301.37424,82.12542,-0.25,47.25
1989-04-30,1.5996094,9.121735,14.652557,0.1656719,1.8387935,194.6362,101633.305,304.5988,79.68503,-0.25,47.25
1989-05-01,8.515442,12.58606,16.854828,0.25456613,1.3904172,164.4784,101650.46,334.58847,79.07864,-0.25,47.25
1989-05-02,7.57193,14.667328,20.128387,0.0,2.7019193,223.67313,101547.375,325.16403,79.32872,-0.25,47.25
1989-05-03,12.152283,17.372498,22.842651,0.0,4.351065,293.7977,101318.7,316.68625,75.19442,-0.25,47.25
1989-05-04,12.999725,19.243896,25.544128,0.0,3.781915,305.11618,101266.92,317.15558,66.72738,-0.25,47.25
1989-05-05,12.98584,19.521027,26.208405,0.0,3.0554535,310.31708,101497.01,312.43857,64.038506,-0.25,47.25
1989-05-06,11.342255,17.440979,23.2948,0.0,4.181195,306.16156,101616.125,308.64874,68.09423,-0.25,47.25
1989-05-07,8.580994,13.678528,18.79538,0.0,5.0549526,315.1559,101426.805,280.22467,59.19364,-0.25,47.25
1989-05-08,8.03891,14.849823,21.452698,0.0,4.3547497,320.01553,100832.6,281.77905,57.328934,-0.25,47.25
1989-05-09,9.046936,16.526672,22.392395,0.0,3.0708954,260.64615,100142.84,325.06473,70.61249,-0.25,47.25
1989-05-10,11.613739,13.85083,16.663635,5.5148206,3.9728165,147.26451,100290.05,333.7419,89.68032,-0.25,47.25
1989-05-11,9.678528,13.68219,16.855682,7.4453692,5.408942,169.71165,100007.27,344.30347,91.501076,-0.25,47.25
1989-05-12,9.288696,11.809692,14.728943,1.1848663,5.143912,172.58527,99996.81,319.8379,77.51654,-0.25,47.25
1989-05-13,7.4976196,11.160767,14.113892,0.4032898,3.051419,178.19487,100644.82,310.63098,78.20767,-0.25,47.25
1989-05-14,6.5102234,12.435425,17.034363,0.36738604,1.7626752,198.32437,101750.37,314.1035,79.85898,-0.25,47.25
1989-05-15,7.532501,14.705017,20.884216,0.0,2.5273983,289.4743,102004.57,306.0153,70.35351,-0.25,47.25
1989-05-16,8.537384,16.073761,21.839478,0.0,2.3971436,286.35324,101965.22,316.8524,67.03821,-0.25,47.25
1989-05-17,10.8688965,17.108063,22.737244,0.0,2.9172683,305.99207,101734.58,314.82996,67.082756,-0.25,47.25
1989-05-18,11.8845215,18.975494,25.414825,0.0,3.02383,303.92358,101183.51,322.84793,66.4323,-0.25,47.25
1989-05-19,13.979797,20.426819,26.33316,0.2930945,2.903185,273.67557,101028.695,343.46008,67.98537,-0.25,47.25
1989-05-20,15.3172,21.89972,28.150177,0.0,2.843952,289.34985,100804.484,345.51074,60.48433,-0.25,47.25
1989-05-21,15.520233,20.15802,26.977966,4.665979,2.6930444,258.81955,100573.69,354.00903,72.17735,-0.25,47.25
1989-05-22,14.728607,18.873749,23.679108,11.681867,1.5771304,218.63127,100552.875,361.24927,83.259224,-0.25,47.25
1989-05-23,14.437866,20.923859,26.8891,0.0,2.3661501,318.13614,100676.4,338.4544,68.56439,-0.25,47.25
1989-05-24,15.831848,22.051605,27.652954,0.3224354,1.6503805,301.9413,100786.8,352.87875,64.286865,-0.25,47.25
1989-05-25,15.99054,20.916931,25.92154,3.69057,1.6743021,281.2774,101072.29,354.97702,70.125145,-0.25,47.25
1989-05-26,14.809906,19.107208,24.398712,0.13541321,2.9976857,306.1126,101283.58,343.16492,78.037796,-0.25,47.25
1989-05-27,12.7161255,17.315857,22.669006,0.0,3.4546015,258.35,101276.734,347.8212,77.16929,-0.25,47.25
1989-05-28,13.635498,19.560638,25.159027,0.21921197,3.0403275,307.4622,101012.29,339.09802,71.7417,-0.25,47.25
1989-05-29,14.005707,19.520538,24.940704,0.0,2.7444263,298.7865,100760.49,332.27942,69.265526,-0.25,47.25
1989-05-30,11.905762,17.268219,22.523865,0.0,3.5663118,312.13095,100371.69,323.85446,67.30482,-0.25,47.25
1989-05-31,8.944122,13.178467,17.819244,0.0,3.9691699,268.88568,100604.58,318.78326,57.28269,-0.25,47.25
1989-06-01,6.545288,12.221771,16.64862,0.16582963,2.4332464,261.26752,100495.35,306.2681,61.30665,-0.25,47.25
1989-06-02,8.4687195,11.436066,14.266174,2.1235304,2.3898976,245.72232,100390.97,314.53973,79.41876,-0.25,47.25
1989-06-03,7.172943,11.700378,15.642456,0.55889076,2.7175148,241.63414,100459.38,310.39368,75.09805,-0.25,47.25
1989-06-04,8.02243,13.362518,16.515839,1.0920298,3.4006968,244.67749,100503.38,321.403,68.40203,-0.25,47.25
1989-06-05,4.884033,11.665161,16.063293,0.2131752,2.3104115,226.11201,100873.11,298.65952,63.64652,-0.25,47.25
1989-06-06,8.20401,12.631348,16.083588,4.1201234,4.2845488,228.77618,100327.29,319.90466,77.74148,-0.25,47.25
1989-06-07,6.870392,11.4496155,15.961243,4.1250424,3.9897232,258.16763,100655.65,299.28525,76.2692,-0.25,47.25
1989-06-08,5.2549744,12.402435,18.195374,0.39802665,1.9628379,234.68382,100976.61,303.82574,72.97143,-0.25,47.25
1989-06-09,6.889923,15.384491,21.500732,0.0,1.925958,249.49405,100763.63,320.06754,67.27073,-0.25,47.25
1989-06-10,12.405121,16.339386,20.081696,0.33911687,2.3748276,192.02644,100834.43,347.57477,72.521866,-0.25,47.25
1989-06-11,12.910828,18.529175,22.920227,0.0,1.7757325,213.4339,101274.516,354.50238,74.618866,-0.25,47.25
1989-06-12,15.164581,21.521515,26.7836,0.0,2.8995173,332.37207,101204.49,338.89334,62.037846,-0.25,47.25
1989-06-13,16.035187,21.537659,26.740173,0.0,2.5696788,337.52786,101106.38,332.66428,60.543198,-0.25,47.25
1989-06-14,15.088196,22.094482,27.976685,0.0,2.813527,328.85773,101212.63,334.1313,56.95037,-0.25,47.25
1989-06-15,16.121857,22.211243,27.681793,0.0,2.4287176,325.4617,101401.52,341.12558,56.461327,-0.25,47.25
1989-06-16,17.05951,22.418152,27.369415,0.0,3.0285048,335.6769,101462.44,337.4879,53.96085,-0.25,47.25
1989-06-17,16.425507,22.496216,27.709625,0.0,3.7751977,325.8217,101325.18,334.22882,52.121384,-0.25,47.25
1989-06-18,17.421906,22.986725,28.072083,0.0,5.047569,334.50574,101227.234,330.63504,46.039974,-0.25,47.25
1989-06-19,18.1344,24.48172,29.979126,0.0,4.6533237,338.978,101215.77,339.83392,44.370575,-0.25,47.25
1989-06-20,19.747314,24.892914,30.263275,0.0,3.1169825,338.79953,101291.16,348.16183,45.649292,-0.25,47.25
1989-06-21,18.618744,24.652832,30.13681,0.0,2.7724202,302.37637,101024.0,361.8864,52.604282,-0.25,47.25
1989-06-22,16.654572,20.404602,23.783081,0.0,4.2623925,333.85895,101026.695,326.54102,51.571068,-0.25,47.25
1989-06-23,14.489044,20.164062,25.597687,0.0,2.8290095,294.66867,101079.3,337.4693,58.353558,-0.25,47.25
1989-06-24,15.260803,21.548035,26.389465,0.0,1.6534086,232.09984,100945.93,358.41702,57.318928,-0.25,47.25
1989-06-25,15.734558,23.055786,29.276428,0.0,1.1555761,311.36313,100619.72,348.0726,54.107582,-0.25,47.25
1989-06-26,16.423492,21.212769,26.965668,0.0,3.5622292,322.19943,100431.72,337.18915,56.959892,-0.25,47.25
1989-06-27,14.988678,17.334442,20.28592,6.365329,5.304067,125.668816,100466.62,345.66006,68.95277,-0.25,47.25
1989-06-28,11.820801,16.716461,20.458496,0.0,3.4132073,252.9202,101168.47,326.47888,57.87982,-0.25,47.25
1989-06-29,14.7344055,16.877197,18.93692,3.656256,4.3331146,65.17037,100834.875,375.07538,78.8083,-0.25,47.25
1989-06-30,15.55368,19.075867,22.281921,0.7955515,2.7397954,137.39627,100749.7,380.8846,75.05025,-0.25,47.25
1989-07-01,14.363525,17.453247,20.25998,0.74524504,4.0855694,114.82965,100677.28,371.83136,85.82717,-0.25,47.25
1989-07-02,13.812958,18.021912,22.893677,0.22478439,3.4354906,183.97914,101182.33,359.38318,70.610466,-0.25,47.25
1989-07-03,12.3628845,17.59439,22.051605,0.0,4.21996,272.18027,101302.8,336.8454,71.77433,-0.25,47.25
1989-07-04,13.655151,19.136017,24.1362,0.0,4.7068954,253.26181,101080.31,344.74597,64.82664,-0.25,47.25
1989-07-05,14.835785,20.609924,26.212555,0.34820455,2.9006617,212.11057,100955.2,369.73282,69.987785,-0.25,47.25
1989-07-06,17.473572,23.108673,29.103882,5.659541,1.8559594,238.27768,100594.2,384.38254,72.37614,-0.25,47.25
1989-07-07,16.986603,19.64682,22.936432,7.0265656,4.2172213,225.23337,100597.12,377.73978,84.119934,-0.25,47.25
1989-07-08,16.634674,17.95337,19.471802,5.8148336,4.1401415,88.29888,100527.73,383.98224,94.72344,-0.25,47.25
1989-07-09,16.884033,19.872803,22.88556,2.5295064,1.9940943,189.15437,101019.06,385.36407,86.49592,-0.25,47.25
1989-07-10,16.477844,19.571686,22.514587,1.3854945,2.8430758,178.78102,101409.26,373.1695,82.886765,-0.25,47.25
1989-07-11,14.785889,19.750916,24.479858,0.0,2.3564425,202.30113,101640.445,362.9026,72.81159,-0.25,47.25
1989-07-12,15.67276,20.672028,25.839539,0.0,2.5264573,291.3242,101524.68,349.97195,71.984024,-0.25,47.25
1989-07-13,14.308197,20.1987,26.247467,0.0,2.9727566,286.06573,101382.79,345.5777,72.42542,-0.25,47.25
1989-07-14,14.298706,19.983276,25.444702,0.0,2.9731631,316.3263,101311.87,331.04828,65.930626,-0.25,47.25
1989-07-15,13.648804,20.072296,25.407745,0.0,2.5153852,309.6362,101455.836,334.9796,62.115273,-0.25,47.25
1989-07-16,14.114288,22.133148,28.910156,0.0,2.4057732,327.53558,101552.82,337.68185,59.297565,-0.25,47.25
1989-07-17,16.827759,22.42392,28.460297,0.0,2.8960075,323.24384,101523.59,342.56464,63.28479,-0.25,47.25
1989-07-18,13.985168,22.5289,29.34613,0.0,2.11185,324.11456,101294.41,341.9516,56.663826,-0.25,47.25
1989-07-19,16.051636,21.764008,27.799805,0.0,4.434891,331.10425,101232.02,324.77472,50.362793,-0.25,47.25
1989-07-20,15.866394,23.75354,30.992584,0.0,4.726906,331.40906,100840.66,330.81152,40.152008,-0.25,47.25
1989-07-21,19.320465,24.966553,30.687775,0.0,2.0622797,230.40456,100707.67,378.5713,56.120716,-0.25,47.25
1989-07-22,18.883636,25.561646,32.549072,1.7305781,1.5510043,227.10135,100625.4,395.13712,69.60868,-0.25,47.25
1989-07-23,20.13153,24.443756,29.22403,0.17880684,2.7331674,212.40846,100924.734,393.45203,68.7043,-0.25,47.25
1989-07-24,19.28595,22.588531,26.950653,17.588919,1.6057838,152.58969,101103.05,397.98145,82.55125,-0.25,47.25
1989-07-25,19.002533,24.065948,29.634125,0.1139333,2.243837,279.8264,101265.88,375.21463,70.89208,-0.25,47.25
1989-07-26,17.16507,21.650818,25.949554,0.0,3.3447478,229.40283,101488.25,366.7325,67.95944,-0.25,47.25
1989-07-27,14.64093,19.776276,24.851807,0.0,3.4822943,290.64557,101521.414,332.46442,63.4731,-0.25,47.25
1989-07-28,12.360291,19.261932,25.115265,0.0,2.4522696,310.00928,101487.33,326.1173,63.790592,-0.25,47.25
1989-07-29,14.877563,21.640198,28.063507,0.0,2.2017803,308.19034,100939.28,343.8235,59.294533,-0.25,47.25
1989-07-30,15.052155,19.632568,24.356537,0.50250775,4.0746503,181.72804,100719.44,368.20624,72.52432,-0.25,47.25
1989-07-31,15.907715,19.244873,23.421448,0.9405527,3.3251927,272.90372,100817.336,353.16614,66.90875,-0.25,47.25
1989-08-01,13.843567,17.722565,21.947449,0.12613395,3.0226843,168.02042,100882.47,349.97205,62.586143,-0.25,47.25
1989-08-02,11.206512,18.08371,24.112488,0.0,2.1222177,291.05988,100846.1,326.67035,61.127335,-0.25,47.25
1989-08-03,12.662659,19.236816,24.943542,0.0,2.9118195,306.65173,100816.76,324.276,59.50701,-0.25,47.25
1989-08-04,14.119476,21.105286,27.160248,0.0,2.8444676,299.31317,100533.12,338.98495,60.144756,-0.25,47.25
1989-08-05,16.108704,22.024933,28.299133,2.312581,2.624278,265.4007,99904.77,361.86725,60.289455,-0.25,47.25
1989-08-06,16.737213,21.177002,25.973328,2.9453456,2.455253,204.1652,99928.85,374.37735,76.62824,-0.25,47.25
1989-08-07,15.798889,18.937592,21.637878,7.48491,1.8362812,147.55336,100330.77,370.2721,84.15393,-0.25,47.25
1989-08-08,14.390869,19.399902,24.945374,0.29789624,2.3853624,189.04646,100988.5,357.42123,75.46085,-0.25,47.25
1989-08-09,13.143219,20.782745,28.099243,0.0,1.4842918,291.1436,100922.5,334.29105,63.420574,-0.25,47.25
1989-08-10,15.116333,20.16449,24.842316,0.48620978,3.2354033,205.79176,100411.62,363.66666,73.518196,-0.25,47.25
1989-08-11,14.671814,19.521759,23.85019,0.7913352,4.634591,134.07738,100380.93,376.02606,78.85362,-0.25,47.25
1989-08-12,15.916412,20.082031,23.971436,0.4527815,3.4338944,195.94449,100489.164,367.59677,69.285416,-0.25,47.25
1989-08-13,14.139282,18.927307,23.313202,0.22870749,3.1094956,148.95212,100366.32,353.82553,71.041214,-0.25,47.25
1989-08-14,14.870056,20.720642,25.880066,0.4999,4.6945233,193.0556,100320.99,356.33008,74.00546,-0.25,47.25
1989-08-15,17.354828,22.484955,28.164307,0.0,4.3452916,219.90073,100489.766,367.09647,69.68556,-0.25,47.25
1989-08-16,14.961853,18.297272,21.562897,2.4919658,2.194424,115.993744,100705.23,361.54623,86.59389,-0.25,47.25
1989-08-17,13.585541,18.55597,23.809967,0.44055066,2.7308547,211.00443,101331.914,338.30444,75.304344,-0.25,47.25
1989-08-18,11.779388,19.49118,26.284363,0.0,2.743158,271.48248,101513.305,322.7307,62.38797,-0.25,47.25
1989-08-19,15.318146,21.455292,28.262726,1.6993771,2.4309442,256.1447,100785.09,353.15704,62.410435,-0.25,47.25
1989-08-20,16.67987,22.138,27.729095,1.2294668,1.7747303,197.57498,100843.4,377.4804,71.928055,-0.25,47.25
1989-08-21,15.377411,22.78006,28.94342,0.0,1.368108,242.63286,101149.78,362.28488,62.67195,-0.25,47.25
1989-08-22,16.681427,22.180786,27.969269,0.0,3.4090867,256.9367,101521.12,354.72595,64.64678,-0.25,47.25
1989-08-23,12.776306,18.804596,25.430054,0.0,2.905526,250.56015,101731.16,327.70184,62.443913,-0.25,47.25
1989-08-24,12.61203,19.607697,26.42871,0.0,2.800359,252.41206,101268.53,326.01733,59.43036,-0.25,47.25
1989-08-25,11.948944,19.078217,24.97052,0.0,2.9273453,254.3796,100882.17,336.64786,73.066795,-0.25,47.25
1989-08-26,17.83197,20.099854,23.066223,1.132251,3.6449468,85.36904,100533.02,399.49503,81.64804,-0.25,47.25
1989-08-27,14.613342,18.925323,22.27002,1.3458325,4.3516235,145.47299,100544.04,372.19608,71.81004,-0.25,47.25
1989-08-28,10.910126,16.101532,21.091736,0.0,3.3780022,236.2132,101344.57,319.24677,57.61219,-0.25,47.25
1989-08-29,7.0971985,15.827789,22.86435,0.0,1.5725181,254.22026,101378.91,305.70203,59.86014,-0.25,47.25
1989-08-30,11.404358,19.620026,26.361511,0.0,1.9649413,236.60191,100786.9,342.6813,52.295315,-0.25,47.25
1989-08-31,14.247192,17.590515,20.643524,3.1864455,3.3725529,81.829216,100848.805,365.5176,74.09628,-0.25,47.25
1989-09-01,12.1145935,16.846558,21.92035,0.0,4.020818,177.93118,101232.0,337.14703,60.983974,-0.25,47.25
1989-09-02,7.9608154,14.68689,19.528442,0.0,2.9408312,140.06767,101418.56,327.23163,64.53257,-0.25,47.25
1989-09-03,7.83432,14.657135,19.959503,0.0,3.1073458,175.80795,101456.7,328.7511,59.016,-0.25,47.25
1989-09-04,9.929352,15.126556,20.11322,0.17110142,2.266544,153.14311,101506.3,331.7561,60.03425,-0.25,47.25
1989-09-05,8.043121,15.506958,21.70401,0.0,3.413665,227.41536,101622.44,307.08716,53.16593,-0.25,47.25
1989-09-06,10.048828,17.401825,24.442291,0.0,3.9572623,243.1338,101514.5,301.17432,48.290615,-0.25,47.25
1989-09-07,10.578491,18.251556,25.855194,0.0,3.3596733,239.35223,100859.93,309.50015,49.33468,-0.25,47.25
1989-09-08,10.175201,18.696808,26.230865,0.0,1.8918618,230.17862,100197.89,320.23923,54.45232,-0.25,47.25
1989-09-09,12.845795,19.007996,24.902527,0.0,2.3811636,188.40509,100047.1,337.4584,57.3626,-0.25,47.25
1989-09-10,14.143341,18.777222,23.940552,1.2919298,1.769252,153.42255,100280.125,351.44595,68.06599,-0.25,47.25
1989-09-11,14.851471,18.094269,22.345093,5.116925,1.2230783,143.17032,100577.375,361.96204,84.08856,-0.25,47.25
1989-09-12,13.389648,16.766907,20.917969,0.9933186,2.2754323,159.27553,100840.1,348.0498,87.70376,-0.25,47.25
1989-09-13,13.72052,17.098236,21.360443,0.5691378,3.142825,149.34236,100802.7,348.24008,81.82905,-0.25,47.25
1989-09-14,12.15802,16.587708,21.021515,0.25471026,4.3215837,119.06474,101048.17,347.46594,82.200554,-0.25,47.25
1989-09-15,15.499512,18.620941,22.423157,0.1557889,5.11308,94.71547,100880.06,369.33508,79.91831,-0.25,47.25
1989-09-16,16.137299,20.12796,25.39856,0.25553882,3.1425927,123.54896,100698.93,370.48444,74.02587,-0.25,47.25
1989-09-17,15.957062,20.890839,26.853851,0.22865002,1.82526,198.76598,100397.07,352.26074,65.459465,-0.25,47.25
1989-09-18,15.647644,21.271484,28.317871,1.2238501,3.445231,170.47519,100463.45,362.25638,73.96767,-0.25,47.25
1989-09-19,12.917725,18.108154,22.194733,2.3670762,2.438657,163.67934,101068.3,344.95685,75.184944,-0.25,47.25
1989-09-20,9.372498,18.206787,25.895111,0.0,2.1590176,207.06343,101373.82,320.0529,68.06039,-0.25,47.25
1989-09-21,14.604614,21.625366,28.447662,0.0,3.201879,194.71329,100734.76,347.88174,63.410503,-0.25,47.25
1989-09-22,12.4322815,17.040802,19.330627,7.060468,3.3826804,83.79397,100783.09,350.00208,76.89494,-0.25,47.25
1989-09-23,9.421967,14.3680725,18.831665,0.0,1.9005592,148.04485,101345.88,312.51392,72.20012,-0.25,47.25
1989-09-24,8.913666,14.996429,21.192291,0.0,1.9547943,180.38829,101336.48,309.03372,68.38305,-0.25,47.25
1989-09-25,7.7197876,14.86615,22.363373,0.0,2.2521582,191.49841,101395.67,304.543,69.04784,-0.25,47.25
1989-09-26,10.502319,16.196259,22.264984,0.0,1.9541249,184.6744,101379.46,317.60757,66.804245,-0.25,47.25
1989-09-27,11.380707,15.918945,19.846924,0.0,2.839906,109.25803,101329.55,353.32468,78.093636,-0.25,47.25
1989-09-28,12.528229,16.210052,20.37436,0.6139318,4.53997,99.0159,101753.04,360.8227,76.471725,-0.25,47.25
1989-09-29,10.769714,14.517426,18.490784,0.0,5.819803,141.16794,101891.99,326.18137,65.71399,-0.25,47.25
1989-09-30,10.524872,14.8280945,19.338837,0.0,5.591837,154.30148,101896.62,319.97964,69.70352,-0.25,47.25
1989-10-01,10.718018,15.525024,19.631195,0.0,4.2697287,93.12706,101948.89,344.49692,69.07982,-0.25,47.25
1989-10-02,9.112915,12.763641,16.947052,0.0,4.056868,145.55478,101702.83,313.75735,72.99964,-0.25,47.25
1989-10-03,9.16214,13.001434,17.051178,0.0,4.6316967,143.22356,101401.77,318.98587,67.73494,-0.25,47.25
1989-10-04,7.369629,13.6519165,20.885376,0.0,3.8880126,174.66223,101076.234,285.6466,62.66252,-0.25,47.25
1989-10-05,9.852295,16.775696,23.858612,0.5177822,3.2560818,168.09569,101250.05,324.8974,71.94819,-0.25,47.25
1989-10-06,11.534424,14.639679,17.623352,0.0,4.038204,158.75336,101802.555,335.9567,69.419975,-0.25,47.25
1989-10-07,14.17749,15.735046,17.579773,0.31066397,5.666113,82.18746,101191.03,371.934,80.19544,-0.25,47.25
1989-10-08,11.506592,14.06488,15.382202,1.0396222,6.038009,103.16729,100920.48,353.37823,74.100365,-0.25,47.25
1989-10-09,9.666748,12.828003,15.737976,0.26440257,3.6870415,77.303215,101258.14,340.43747,83.58423,-0.25,47.25
1989-10-10,8.570038,12.309814,14.817413,0.11620885,2.9046516,91.92451,101404.66,329.87338,74.30959,-0.25,47.25
1989-10-11,8.655975,12.361328,16.445557,0.1670239,1.2520541,78.670456,101471.164,345.501,76.130936,-0.25,47.25
1989-10-12,6.750458,12.695831,18.65207,0.0,1.250706,108.453835,101478.6,329.7264,78.27043,-0.25,47.25
1989-10-13,5.5786743,11.594452,19.082733,0.0,1.6771392,142.22859,101026.086,304.1736,79.81692,-0.25,47.25
1989-10-14,8.9823,12.129486,16.182892,0.0,2.9477675,111.68182,101096.21,314.83807,75.27157,-0.25,47.25
1989-10-15,6.3502197,11.238281,16.673157,0.0,1.662275,111.9359,101695.43,313.37344,73.909035,-0.25,47.25
1989-10-16,3.8162842,11.197144,19.247742,0.0,2.7344058,146.2171,101799.7,285.45273,65.43293,-0.25,47.25
1989-10-17,5.8094788,13.5772705,21.489685,0.0,2.734197,142.29616,101593.58,301.5994,68.23739,-0.25,47.25
